n,mean_var_est,sd_var_est,q05_var,q95_var,mean_score_est,sd_score_est,theologian,domain,analysis_type
95,0.26822592609182533,0.02697248302112659,0.22279417693169082,0.31120862262038035,6.4931326315789475,0.03710927318641058,brueggemann,schulz,sequential
100,0.26973861212121214,0.025622058000580317,0.22405984848484878,0.3102090909090909,6.489198,0.033113196214304856,brueggemann,schulz,sequential
105,0.2683201868131868,0.02455246919842611,0.22924523809523784,0.3088320512820512,6.492529523809524,0.03158212126615047,brueggemann,schulz,sequential
110,0.2708725454545454,0.022860028465040132,0.2327514178482069,0.31026626355296066,6.493856363636364,0.03154500323353065,brueggemann,schulz,sequential
115,0.2689331411136537,0.02112446157802909,0.2356643783371471,0.30546018306636175,6.492083478260869,0.029661432400215154,brueggemann,schulz,sequential
120,0.26936339075630256,0.02060192985146121,0.23476246498599487,0.3004615896358544,6.493678333333333,0.026189294036555413,brueggemann,schulz,sequential
125,0.2684119251612903,0.018937884061367,0.2372392258064512,0.2990945161290315,6.4917888,0.027422809036839055,brueggemann,schulz,sequential
130,0.26957415742397145,0.017969125855695385,0.24032438878950516,0.29903711985688725,6.491109230769231,0.02371366842610578,brueggemann,schulz,sequential
135,0.2700876307352128,0.016145643426721527,0.24222459922609146,0.29623532338308434,6.49272,0.02279750206078281,brueggemann,schulz,sequential
140,0.2694156567317575,0.015803583290469794,0.24262887975334005,0.29346053442959935,6.492534285714286,0.021264854311141546,brueggemann,schulz,sequential
145,0.26842613218390804,0.014208476324943355,0.24409439655172407,0.2905179118773942,6.492384827586207,0.020356896497439648,brueggemann,schulz,sequential
150,0.26994252348993286,0.013357590215809885,0.24676062639821006,0.2909995525727063,6.492506666666666,0.017163890988446718,brueggemann,schulz,sequential
155,0.2704205999162128,0.011784222715166543,0.2519918307498954,0.28993188102220363,6.493334193548387,0.015808935332270208,brueggemann,schulz,sequential
160,0.26958737106918235,0.010281277103123002,0.2512514740566035,0.2855871069182385,6.49182,0.013592538917673067,brueggemann,schulz,sequential
165,0.26986639615668884,0.008876114492977722,0.25535535846267543,0.2836992609017001,6.492335757575757,0.011961058384345894,brueggemann,schulz,sequential
170,0.2699323571179952,0.007206136730705242,0.25789531848242264,0.28153797424295174,6.493375294117647,0.010194068565375747,brueggemann,schulz,sequential
175,0.2697723178981937,0.004992982455715588,0.2606204926108369,0.27745024630541876,6.493006857142857,0.0070002566251738275,brueggemann,schulz,sequential
180,0.269556578522657,0.0020700078405153873,0.2653665425201745,0.27106486654252065,6.492742222222222,0.002880847963661548,brueggemann,schulz,sequential
181,0.2695592387968078,1.1207414532410183e-16,0.26955923879680765,0.26955923879680804,6.492817679558011,3.976032667870346e-17,brueggemann,schulz,sequential
5,2.8304,2.7734671586590522,0,8,8.0694,0.7466448936371219,brueggemann,transactional,sequential
10,2.9510944444444447,1.9382206729036364,0.17777777777777776,6.273333333333327,8.0299,0.5243289346043442,brueggemann,transactional,sequential
15,2.865214285714286,1.4521518381389922,0.6652380952380949,5.273809523809518,8.054333333333334,0.4082661526402504,brueggemann,transactional,sequential
20,2.916486842105263,1.3379614815343497,0.6736842105263158,5.0951315789473695,8.0445,0.37774678724052907,brueggemann,transactional,sequential
25,2.8354033333333333,1.1026894858450742,1.08125,4.676666666666668,8.05492,0.3185900073536064,brueggemann,transactional,sequential
30,2.8120040229885057,1.0519629782094102,1.0720545977011497,4.516091954022989,8.072233333333333,0.28517440081072404,brueggemann,transactional,sequential
35,2.824824369747899,0.8852256825073634,1.4721218487394958,4.361764705882352,8.059514285714286,0.2465045166087615,brueggemann,transactional,sequential
40,2.8482852564102563,0.915303314799443,1.3814423076923081,4.361866987179483,8.05115,0.25061158159522345,brueggemann,transactional,sequential
45,2.852275757575757,0.7655351246892146,1.6023737373737343,4.204797979797977,8.062133333333334,0.21573288667661372,brueggemann,transactional,sequential
50,2.8744816326530613,0.7348730296570699,1.6351581632653065,4.0784693877551,8.05256,0.20535283288025,brueggemann,transactional,sequential
55,2.8241286195286195,0.6556162190755798,1.7111531986531991,3.9245791245791253,8.0648,0.1856633876739901,brueggemann,transactional,sequential
60,2.8280995762711862,0.6272103330495372,1.8259887005649715,3.847740112994354,8.062083333333334,0.18093705948352487,brueggemann,transactional,sequential
65,2.8934903846153848,0.5905558332711688,1.8521033653846155,3.8371754807692278,8.044369230769231,0.16812674621065377,brueggemann,transactional,sequential
70,2.842620082815735,0.542053778128597,1.9626319875776406,3.7373809523809483,8.055257142857142,0.1582939233743751,brueggemann,transactional,sequential
75,2.860157477477477,0.5418369026751951,2.0354504504504516,3.7729414414414433,8.047146666666666,0.15135266533183542,brueggemann,transactional,sequential
80,2.831606724683544,0.4947140650890759,1.9634889240506321,3.6116712816455667,8.0587375,0.1412335274901986,brueggemann,transactional,sequential
85,2.82302324929972,0.4953784223122869,2.0350840336134444,3.601190476190473,8.060141176470587,0.1358521190121036,brueggemann,transactional,sequential
90,2.8442696004993753,0.4524802475813577,2.0576279650436953,3.569044943820222,8.061566666666668,0.12785874454498367,brueggemann,transactional,sequential
95,2.8612892497200453,0.42912641401287754,2.141279395296749,3.5415677491601327,8.050494736842106,0.12464853124259719,brueggemann,transactional,sequential
100,2.831459343434344,0.39873162246388577,2.1581401515151493,3.5034229797979823,8.06185,0.11207117111367047,brueggemann,transactional,sequential
105,2.823201648351649,0.37649147700142677,2.143649267399266,3.43527014652015,8.063,0.10588123837236177,brueggemann,transactional,sequential
110,2.8358728523769807,0.3720452264918555,2.1747237281067555,3.4055660967472954,8.058772727272727,0.10443758445210985,brueggemann,transactional,sequential
115,2.806635469107552,0.3492184781918491,2.2392257818459167,3.378365751334856,8.064008695652173,0.09798388094838735,brueggemann,transactional,sequential
120,2.8211579481792715,0.30815092886581236,2.2848205532212957,3.3024649859943938,8.066391666666666,0.08715813827892142,brueggemann,transactional,sequential
125,2.8298741935483873,0.3046023871930725,2.2836967741935497,3.28314516129033,8.06176,0.08539958183243229,brueggemann,transactional,sequential
130,2.83956061419201,0.263349662954808,2.369460345855693,3.2337835420393564,8.055915384615385,0.07206204604721772,brueggemann,transactional,sequential
135,2.842615588723052,0.2606524608705846,2.406456605859593,3.2333264234383683,8.057125925925925,0.07430900768380876,brueggemann,transactional,sequential
140,2.838076978417266,0.24818590647095248,2.3973618961973275,3.208954265159296,8.057042857142857,0.0704650893769896,brueggemann,transactional,sequential
145,2.8537791187739456,0.2240134148917557,2.4822318007662854,3.1808860153256773,8.054248275862069,0.0619902310076521,brueggemann,transactional,sequential
150,2.8546858165548095,0.20381083766048405,2.4928612975391577,3.155760626398209,8.055626666666667,0.05648726523188983,brueggemann,transactional,sequential
155,2.83953883535819,0.17386246621342447,2.524518223711778,3.0990155006284015,8.059754838709678,0.04966563737934219,brueggemann,transactional,sequential
160,2.844183215408805,0.15948013173481107,2.556672562893084,3.0710200471698066,8.05765,0.0439262588885039,brueggemann,transactional,sequential
165,2.8474130820399113,0.13413660449969295,2.610744641537333,3.032224685883218,8.056909090909091,0.039110019464412484,brueggemann,transactional,sequential
170,2.851458371040723,0.11516057004155658,2.6281500174034083,2.9777323355377625,8.055517647058824,0.032802940359704116,brueggemann,transactional,sequential
175,2.8379452873563227,0.08906474538984761,2.661252873563223,2.9195894909688067,8.059302857142857,0.024875866863252757,brueggemann,transactional,sequential
180,2.8435998913718192,0.03239813945638061,2.7658209186840494,2.858310055865926,8.057283333333332,0.008975272955710517,brueggemann,transactional,sequential
181,2.8424493554327763,1.5163756670479626e-15,2.8424493554327737,2.8424493554327785,8.058011049723756,0,brueggemann,transactional,sequential
5,0.156838,0.12319442149291489,0.017999999999999978,0.303,6.7268,0.1702154711335795,taylor,aristoteles,sequential
10,0.16187888888888888,0.09074866361165887,0.044000000000000004,0.33628333333333316,6.72158,0.12024233879994245,taylor,aristoteles,sequential
15,0.16724666666666665,0.07506005998399842,0.0783809523809524,0.3370238095238094,6.714453333333333,0.10168033264481474,taylor,aristoteles,sequential
20,0.1606778947368421,0.05974810915278315,0.07986842105263157,0.286967105263158,6.71278,0.07944365417311043,taylor,aristoteles,sequential
25,0.16641173333333334,0.055269556287848236,0.0940516666666666,0.27921333333333326,6.714096,0.07367560636973337,taylor,aristoteles,sequential
30,0.16275257471264368,0.04862405591559442,0.09797471264367813,0.26049885057471256,6.71494,0.06483606204106707,taylor,aristoteles,sequential
35,0.16131354621848737,0.044841618194929295,0.10499159663865552,0.244341176470588,6.715485714285714,0.06096517603559902,taylor,aristoteles,sequential
40,0.1618070512820513,0.03726895070256533,0.10800160256410254,0.23256025641025646,6.71718,0.053118883945950275,taylor,aristoteles,sequential
45,0.16527894949494948,0.03725333480746509,0.11176111111111119,0.2339131313131312,6.7184800000000005,0.05188030994781217,taylor,aristoteles,sequential
50,0.16239894693877552,0.03486785215534376,0.1120597959183674,0.22191102040816335,6.714436,0.04917183790836551,taylor,aristoteles,sequential
55,0.16313416835016836,0.03233928417831742,0.11643905723905718,0.22089562289562276,6.715978181818182,0.04502449342706519,taylor,aristoteles,sequential
60,0.16510032768361582,0.03004672478346929,0.12210282485875713,0.2181248587570623,6.715893333333334,0.04249342438030217,taylor,aristoteles,sequential
65,0.16479466346153848,0.028390292021260928,0.12207524038461531,0.21144350961538452,6.716483076923077,0.03984352968176875,taylor,aristoteles,sequential
70,0.16323216977225674,0.02587823953759924,0.12310134575569362,0.20592639751552805,6.7165,0.03588135842663416,taylor,aristoteles,sequential
75,0.16402660180180179,0.024618537575636385,0.12665603603603603,0.2038738738738737,6.716733333333333,0.03543246199702731,taylor,aristoteles,sequential
80,0.1623131170886076,0.023380088707692745,0.12576234177215187,0.20014905063291147,6.7166325,0.03394423723156061,taylor,aristoteles,sequential
85,0.1637217366946779,0.022222067668913135,0.12810252100840328,0.19857801120448149,6.716018823529412,0.030824821236471494,taylor,aristoteles,sequential
90,0.16303461423220972,0.0206898144538603,0.13118483146067406,0.19624094881398238,6.717206666666667,0.029175008699838318,taylor,aristoteles,sequential
95,0.16381876371780518,0.019807650091935827,0.13137715565509522,0.19437883538633818,6.7159115789473685,0.02658026668098602,taylor,aristoteles,sequential
100,0.16420258585858583,0.0186635000320624,0.13178565656565647,0.19141611111111106,6.715556,0.027131588789093088,taylor,aristoteles,sequential
105,0.16461652747252747,0.01687195494444891,0.13533525641025654,0.1885710622710623,6.713243809523809,0.02358391371463145,taylor,aristoteles,sequential
110,0.16469078231859882,0.01579743409744539,0.13912927439532963,0.18848211009174334,6.7156,0.022980487749494294,taylor,aristoteles,sequential
115,0.16410552555301297,0.015074168907737582,0.1365055682684971,0.18504118993135033,6.71548,0.02078711450924103,taylor,aristoteles,sequential
120,0.16421448179271708,0.014559353321809302,0.13884562324929986,0.18471610644257722,6.715506666666666,0.020697155737500656,taylor,aristoteles,sequential
125,0.16420346322580642,0.01384857495040069,0.13880251612903222,0.1832932258064517,6.7162496,0.018506213543549064,taylor,aristoteles,sequential
130,0.1641470113297555,0.012380551392774459,0.1408969290399522,0.1815361657722122,6.715949230769231,0.01736148986217581,taylor,aristoteles,sequential
135,0.1644151862907684,0.011524588024645573,0.14231265892758435,0.18000160309563282,6.715208888888889,0.015045428713946634,taylor,aristoteles,sequential
140,0.16280739157245633,0.010590929834359388,0.14288489208633096,0.1773101490236381,6.717565714285715,0.015712618915844415,taylor,aristoteles,sequential
145,0.16378402298850575,0.00951570762782305,0.14400708812260538,0.17643711685823724,6.716488275862069,0.01329032399142167,taylor,aristoteles,sequential
150,0.16422048143176732,0.00857446515616926,0.1454985234899328,0.17529984340044724,6.7152373333333335,0.012123230982659609,taylor,aristoteles,sequential
155,0.1633435006284038,0.00803562554593018,0.14598969417679108,0.17259736070381218,6.716922580645162,0.010338186777549137,taylor,aristoteles,sequential
160,0.1640386462264151,0.005961726784447362,0.15044748427672933,0.171462362421384,6.7161475,0.008215140492811641,taylor,aristoteles,sequential
165,0.16427926829268294,0.0043967767685650656,0.1571422764227645,0.16885661492978526,6.71572,0.00623688957112746,taylor,aristoteles,sequential
170,0.16409722728854859,0.0022489557439236895,0.16192272885485545,0.16580194918203953,6.715829411764705,0.0034262245053268484,taylor,aristoteles,sequential
172,0.16413810689514508,6.786199023550035e-17,0.164138106895145,0.16413810689514519,6.715697674418605,0,taylor,aristoteles,sequential
5,0.41515,0.357606794807523,0.059375,1.1171875,4.5942,0.28658877551729933,taylor,dekker,sequential
10,0.4429746527777778,0.25624214277979174,0.13548611111111114,0.9461371527777777,4.582775,0.20086981914535343,taylor,dekker,sequential
15,0.4280955357142857,0.19356755274448462,0.17592261904761905,0.8055431547619047,4.597183333333334,0.1608936187941987,taylor,dekker,sequential
20,0.43700814144736844,0.1641778390287765,0.20931949013157897,0.7343338815789473,4.5888625,0.13009567243657055,taylor,dekker,sequential
25,0.42780927083333337,0.1405839446064127,0.223953125,0.6819166666666666,4.59466,0.1163600607057891,taylor,dekker,sequential
30,0.4180303879310345,0.12222890874263877,0.23921066810344827,0.6272907686781608,4.5893,0.10558218060064593,taylor,dekker,sequential
35,0.41590252100840336,0.1211584043630337,0.24236869747899162,0.6317095588235292,4.596564285714286,0.09946102837695275,taylor,dekker,sequential
40,0.41305793269230767,0.10206249308458995,0.2557131410256411,0.5929427083333334,4.595425,0.08947154752004276,taylor,dekker,sequential
45,0.41729059343434344,0.10028922061668435,0.26604955808080816,0.5887436868686868,4.606833333333333,0.07817895629295706,taylor,dekker,sequential
50,0.4177304209183674,0.08812124966796227,0.27949585459183673,0.5752984693877548,4.590545,0.07626794263087404,taylor,dekker,sequential
55,0.4261170454545455,0.0839026199040004,0.2933948863636363,0.5821080597643099,4.593927272727273,0.072687993810948065,taylor,dekker,sequential
60,0.41820180967514126,0.07814422136136867,0.2925593661723164,0.5499196680790959,4.5930125,0.06601836622652485,taylor,dekker,sequential
65,0.42384062499999997,0.07338148722189786,0.3019951923076923,0.5469418569711537,4.596557692307693,0.06418081749212806,taylor,dekker,sequential
70,0.41770929089026915,0.06595054495390451,0.3082374158902692,0.5270462927018632,4.596071428571428,0.05962397336361135,taylor,dekker,sequential
75,0.41931072072072073,0.06766477747837862,0.312772240990991,0.5345681306306305,4.597976666666667,0.056671583247750595,taylor,dekker,sequential
80,0.42073232298259494,0.0630723424996362,0.318104727056962,0.5320213607594936,4.599440625,0.05356061994894668,taylor,dekker,sequential
85,0.41630925245098044,0.05616334067745546,0.3277398459383752,0.5140714723389355,4.596647058823529,0.04915946883313594,taylor,dekker,sequential
90,0.41603034488139823,0.05841597021763798,0.314663604088639,0.5105341955368287,4.593344444444444,0.047779708603075524,taylor,dekker,sequential
95,0.42002877939529676,0.05276353114728024,0.3337729213325866,0.5069976553751397,4.5941368421052635,0.04434346365181429,taylor,dekker,sequential
100,0.4234695044191919,0.04776810993696105,0.33680800189393945,0.49548832070707066,4.5948225,0.04351561600647336,taylor,dekker,sequential
105,0.42148835851648353,0.047651221348803445,0.33236435439560436,0.49347069597069587,4.592314285714286,0.03907916884614284,taylor,dekker,sequential
110,0.4171977038156798,0.04232987306005998,0.3479264621559634,0.48569823811509594,4.593961363636364,0.03703464153693171,taylor,dekker,sequential
115,0.42127473779557595,0.04086926839180735,0.3517362700228836,0.48158311880244076,4.598415217391304,0.03578825389898016,taylor,dekker,sequential
120,0.4204653011204482,0.03761209847163039,0.35294210653011193,0.48173007484243696,4.596266666666667,0.03133885275226423,taylor,dekker,sequential
125,0.4162498951612903,0.03522472399195536,0.35821572580645145,0.4702383064516129,4.5966380000000004,0.0312554757687523,taylor,dekker,sequential
130,0.41793683474955284,0.03509269933634948,0.35276763752236134,0.4670646522808587,4.597398076923077,0.028424601465133984,taylor,dekker,sequential
135,0.42067260226644554,0.0302166583379029,0.3699320239082365,0.4654574350469871,4.596037037037037,0.025575265328510274,taylor,dekker,sequential
140,0.41899248297790337,0.02849134462985483,0.3645748089028776,0.4600552415210687,4.595991071428571,0.02261388535165788,taylor,dekker,sequential
145,0.41911928579980845,0.02542721562836895,0.3709326358955941,0.4546657237787356,4.596063793103449,0.02081455823968938,taylor,dekker,sequential
150,0.41893169882550335,0.021097573104386428,0.38155407578299794,0.4489017058165548,4.594485,0.01914083814875251,taylor,dekker,sequential
155,0.41892575932132387,0.018940095999782545,0.3848032310431505,0.44367092584834544,4.5956822580645165,0.01652404100862767,taylor,dekker,sequential
160,0.41740782601218557,0.016825286222082573,0.3835955925707547,0.43836831146816063,4.5970421875,0.01429379439553799,taylor,dekker,sequential
165,0.419301845436068,0.012461602950070372,0.3944709095528456,0.43315831716555825,4.59585303030303,0.009889022405298162,taylor,dekker,sequential
170,0.41933994517925516,0.0060177855790407185,0.4069814871214754,0.42405586494953007,4.595841176470588,0.005467357545463042,taylor,dekker,sequential
172,0.41928889568883443,1.4153712970406298e-16,0.4192888956888342,0.4192888956888347,4.59593023255814,0,taylor,dekker,sequential
5,0.414848,0.2851273331130782,0.08680000000000006,1.000999999999999,6.86704,0.30268543960802174,taylor,esthetiek,sequential
10,0.4241328888888889,0.1997725014772321,0.17091666666666672,0.8134611111111109,6.8924,0.19198008413741996,taylor,esthetiek,sequential
15,0.4374495238095238,0.1648117262459669,0.19976190476190478,0.7241523809523807,6.88396,0.17175028140521334,taylor,esthetiek,sequential
20,0.42524731578947367,0.13588072334023757,0.22856315789473688,0.6700407894736842,6.88917,0.12932211535169874,taylor,esthetiek,sequential
25,0.4298165333333333,0.12064031374999294,0.24556500000000003,0.6245833333333329,6.882288,0.11666719987663252,taylor,esthetiek,sequential
30,0.43439397701149424,0.10497036054996259,0.2728729885057472,0.6032971264367816,6.882906666666667,0.11261885361766964,taylor,esthetiek,sequential
35,0.4338916974789916,0.09879146521243326,0.2756008403361343,0.5944050420168062,6.877154285714286,0.09774070357414197,taylor,esthetiek,sequential
40,0.42247171794871796,0.08640165662634126,0.28493205128205135,0.5679128205128201,6.88426,0.08911908787486145,taylor,esthetiek,sequential
45,0.4291052323232323,0.08063954024821347,0.2983626262626263,0.5593964646464645,6.887426666666666,0.0805010729846267,taylor,esthetiek,sequential
50,0.4325362693877551,0.07072955193347016,0.312201836734694,0.5440728571428571,6.880548,0.07529019140527987,taylor,esthetiek,sequential
55,0.4282620471380471,0.0675466685901221,0.3231774410774412,0.5446430976430976,6.879272727272728,0.07166402599819055,taylor,esthetiek,sequential
60,0.434751197740113,0.06592453632704627,0.3321350282485876,0.5472514124293782,6.881726666666666,0.0649346378457761,taylor,esthetiek,sequential
65,0.43364816346153845,0.06161463645938116,0.33508317307692304,0.5385396634615386,6.879929230769231,0.062158047178865986,taylor,esthetiek,sequential
70,0.42848264596273294,0.05662959308582623,0.3346473084886128,0.5223572463768115,6.881431428571428,0.05925653509490689,taylor,esthetiek,sequential
75,0.42511176936936934,0.053602706677270774,0.3376531531531529,0.5106216216216215,6.883269333333334,0.057919325891575994,taylor,esthetiek,sequential
80,0.42542747784810125,0.05204962237960269,0.33664327531645544,0.5153201740506328,6.8840675,0.056782211191230704,taylor,esthetiek,sequential
85,0.43024956862745095,0.049946168382732366,0.3517822128851537,0.5085997198879554,6.878950588235294,0.04977073782894474,taylor,esthetiek,sequential
90,0.4287860274656679,0.045001431932283696,0.3509440699126095,0.5015583021223471,6.880093333333333,0.04649107766370942,taylor,esthetiek,sequential
95,0.42519215229563273,0.03984412564178151,0.36318555431131005,0.49543874580067226,6.884787368421053,0.04388000689723579,taylor,esthetiek,sequential
100,0.42785884444444444,0.03897101768387339,0.3604042424242428,0.4930767171717171,6.883672,0.04078808344974063,taylor,esthetiek,sequential
105,0.4326713553113553,0.036005310435005024,0.37283617216117226,0.4913966117216116,6.879038095238095,0.03879838131879025,taylor,esthetiek,sequential
110,0.43149676396997494,0.035540701394346404,0.3712148040033358,0.4892529190992494,6.88264,0.038733604806516664,taylor,esthetiek,sequential
115,0.42835009000762775,0.03386904142968093,0.3724850495804728,0.47998932112890896,6.880659130434783,0.03523057609107913,taylor,esthetiek,sequential
120,0.4292218795518206,0.030068574836371393,0.3781169467787117,0.4772135854341734,6.88298,0.03283461489009843,taylor,esthetiek,sequential
125,0.4297877522580645,0.028728944238419766,0.3823818064516133,0.4730616774193547,6.8814496,0.030690654153091752,taylor,esthetiek,sequential
130,0.4291620632081097,0.02719551262871678,0.3825723017292784,0.4694841979725702,6.881436923076923,0.02782621155229623,taylor,esthetiek,sequential
135,0.4305297954671089,0.024037553883996542,0.387932061912659,0.46796627971254845,6.879755555555556,0.02588869356293905,taylor,esthetiek,sequential
140,0.429458654676259,0.021779074867367108,0.3883080935251794,0.46134514388489184,6.880921428571429,0.02236198177045817,taylor,esthetiek,sequential
145,0.42912307471264366,0.02114970116610121,0.3922078544061305,0.4607123563218395,6.880565517241379,0.022800730815567744,taylor,esthetiek,sequential
150,0.42896397404921693,0.017891059550888506,0.394444451901566,0.4550559284116323,6.881614666666667,0.018823938056490075,taylor,esthetiek,sequential
155,0.42997253623795556,0.015559630700817655,0.4006489317134478,0.45075555090071195,6.881433548387097,0.01686129734057106,taylor,esthetiek,sequential
160,0.4289091548742138,0.012807159983034503,0.40658018867924534,0.4460767492138366,6.88128125,0.013924745572757578,taylor,esthetiek,sequential
165,0.4289746592756837,0.010290921984877972,0.40806947524020715,0.44116056910569074,6.881488484848485,0.01077951261435965,taylor,esthetiek,sequential
170,0.42936113191785585,0.005194455497218596,0.41836289592760184,0.43375252349460586,6.881141176470588,0.005400017489776345,taylor,esthetiek,sequential
172,0.42935944512443813,1.6012481233136505e-16,0.42935944512443786,0.42935944512443835,6.881395348837209,0,taylor,esthetiek,sequential
5,0.176724,0.2126236427373536,0.02699999999999997,0.7906499999999993,6.25556,0.18047445375153184,taylor,kolb,sequential
10,0.16546355555555556,0.12731713345253565,0.056000000000000015,0.48509444444444416,6.254,0.12147556390175962,taylor,kolb,sequential
15,0.16628933333333332,0.10609425863998005,0.05980952380952381,0.40862857142857123,6.25488,0.10058350712733319,taylor,kolb,sequential
20,0.16170021052631578,0.09012201651308958,0.07099605263157893,0.3442736842105261,6.2569,0.08734098060926257,taylor,kolb,sequential
25,0.16392006666666667,0.07892584635238595,0.07917666666666667,0.322673333333333,6.2622,0.07830299302986363,taylor,kolb,sequential
30,0.16325574712643676,0.07019753337533781,0.08305747126436774,0.2968597701149425,6.25662,0.07045718658443505,taylor,kolb,sequential
35,0.16397468907563023,0.06452095128011714,0.08438907563025214,0.28155294117647056,6.258674285714286,0.06315655623185677,taylor,kolb,sequential
40,0.1641212435897436,0.059325000852549256,0.08867307692307694,0.2756791666666666,6.253915,0.05720143602714126,taylor,kolb,sequential
45,0.16313137373737371,0.05318740922538793,0.09369343434343436,0.2561919191919192,6.260528888888889,0.0520373108355297,taylor,kolb,sequential
50,0.16643941224489794,0.05068079638967073,0.0999234693877551,0.26115653061224486,6.254608,0.04701236711039596,taylor,kolb,sequential
55,0.1644561212121212,0.048995420543503816,0.09658148148148155,0.2528003367003366,6.259981818181818,0.04342535290144856,taylor,kolb,sequential
60,0.16326005649717512,0.04405468100683965,0.10009364406779665,0.24232471751412424,6.25606,0.042823925808919215,taylor,kolb,sequential
65,0.16395236538461538,0.04102093379320715,0.10425360576923075,0.23937019230769221,6.257458461538461,0.03776815704144865,taylor,kolb,sequential
70,0.16626143685300207,0.04039711117211197,0.1041564182194617,0.23196521739130432,6.255254285714286,0.035738563634786474,taylor,kolb,sequential
75,0.1627705225225225,0.037783787529536955,0.10518918918918911,0.22556450450450444,6.257581333333333,0.03640685027336185,taylor,kolb,sequential
80,0.16342212025316455,0.03472079465699241,0.10656329113924047,0.2192269778481013,6.25854,0.03046441878032874,taylor,kolb,sequential
85,0.1629142857142857,0.032574357194194915,0.1094644257703082,0.2157390756302521,6.26032,0.030924932973726022,taylor,kolb,sequential
90,0.16294818726591762,0.030109985724813854,0.11382821473158558,0.21104469413233495,6.256082222222222,0.029657347858432846,taylor,kolb,sequential
95,0.1641223426651736,0.030469174430372597,0.11321612541993294,0.21123840985442327,6.255738947368421,0.02709250743591055,taylor,kolb,sequential
100,0.16722538989898988,0.027271426459922858,0.1173832323232323,0.20711535353535368,6.25544,0.02510240349692921,taylor,kolb,sequential
105,0.16422252014652014,0.02644220880754737,0.11641868131868136,0.20264743589743583,6.257165714285715,0.025188746666232595,taylor,kolb,sequential
110,0.1634710892410342,0.024394497186975287,0.11956346955796497,0.19793444537114274,6.257829090909091,0.022315591057966263,taylor,kolb,sequential
115,0.16471430663615558,0.02320612628381867,0.12016742944317327,0.19771700991609406,6.2571582608695655,0.022599313339322056,taylor,kolb,sequential
120,0.16553607983193278,0.021016338719679017,0.12448851540616246,0.19291474089635852,6.256455,0.020278302709749733,taylor,kolb,sequential
125,0.16477002580645161,0.019453158908729458,0.12759870967741951,0.18929645161290307,6.2575984,0.018899553001256272,taylor,kolb,sequential
130,0.16468249254621345,0.017690795309249715,0.1342007155635063,0.1864475849731664,6.257138461538461,0.017883624541790405,taylor,kolb,sequential
135,0.16493044112769487,0.016718984114850583,0.13347153123272532,0.1844694306246544,6.257770370370371,0.016800789737840136,taylor,kolb,sequential
140,0.1656383689619733,0.014832433577290837,0.13839586330935236,0.1827346608427545,6.257141428571429,0.01499277285575886,taylor,kolb,sequential
145,0.16479249616858235,0.013779513334922009,0.14025785440613023,0.17968510536398447,6.255915862068965,0.013171609415660247,taylor,kolb,sequential
150,0.164153407606264,0.012642000387004108,0.1385429977628634,0.17725465324384768,6.257182666666667,0.01200190966768796,taylor,kolb,sequential
155,0.16431963636363636,0.011083177894778381,0.14036166736489314,0.17507758692919972,6.257185806451613,0.010155061540898472,taylor,kolb,sequential
160,0.16408953852201255,0.009315697412891996,0.1421990566037737,0.1725644654088047,6.25692625,0.008302772232271704,taylor,kolb,sequential
165,0.16422463414634147,0.006868566700020434,0.14607786400591288,0.16985365853658538,6.257270303030303,0.006320590661279552,taylor,kolb,sequential
170,0.16460934702401678,0.0036847931082043647,0.16184093282283296,0.1664796380090501,6.257109411764706,0.003388407161279492,taylor,kolb,sequential
172,0.1645709234326122,6.318503435213496e-17,0.1645709234326121,0.16457092343261231,6.256976744186047,0,taylor,kolb,sequential
5,0.358206,0.25751858030519803,0.049999999999999996,0.8750999999999999,6.51584,0.2682988313911406,taylor,schulz,sequential
10,0.37510333333333334,0.17906389097647277,0.131,0.7207611111111107,6.49458,0.19301329452586263,taylor,schulz,sequential
15,0.36278171428571426,0.14503663204387304,0.1624761904761905,0.6285095238095237,6.492693333333333,0.1387353871133721,taylor,schulz,sequential
20,0.36471078947368424,0.11613282093208643,0.18624210526315788,0.5585736842105264,6.49911,0.12335879654637817,taylor,schulz,sequential
25,0.37263986666666665,0.10366017374361611,0.21915499999999993,0.5486416666666668,6.493336,0.11346836229753622,taylor,schulz,sequential
30,0.3634101379310345,0.09167714495578785,0.2263166666666665,0.5272000000000001,6.501766666666667,0.0996976669996138,taylor,schulz,sequential
35,0.3716312268907563,0.08369944108972201,0.24414201680672276,0.5268067226890756,6.498474285714286,0.09013093071406496,taylor,schulz,sequential
40,0.3731600512820513,0.07872174005622744,0.24972179487179488,0.5097641025641024,6.5058,0.08155127971065133,taylor,schulz,sequential
45,0.3718388686868687,0.072346489058456,0.24661010101010128,0.49032323232323227,6.500337777777778,0.08104261637019364,taylor,schulz,sequential
50,0.3670368489795919,0.06413796601626282,0.2644538775510205,0.4715344897959185,6.501344,0.06923343267815629,taylor,schulz,sequential
55,0.36961097643097646,0.05694550902997303,0.28199663299663297,0.467742424242424,6.5005963636363635,0.06281020116201473,taylor,schulz,sequential
60,0.3655382372881356,0.058459507580534156,0.2709632768361581,0.4630487288135594,6.498086666666667,0.05967854622879297,taylor,schulz,sequential
65,0.36261025,0.05407721895955971,0.2752788461538462,0.4579026442307693,6.495698461538462,0.05704037144701583,taylor,schulz,sequential
